2016-03-31 13:48:44,081 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,111 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,144 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,167 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,200 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,232 | sensor   | DEBUG    | 005|-49|-25|)
2016-03-31 13:48:44,263 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:44,295 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,325 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:44,351 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:44,382 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:44,414 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,446 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,476 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,509 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,539 | sensor   | DEBUG    | 006|-49|-26|)
2016-03-31 13:48:44,565 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,596 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,627 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,658 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,690 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,721 | sensor   | DEBUG    | 005|-49|-25|)
2016-03-31 13:48:44,749 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,779 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,809 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,842 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,872 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,904 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:44,930 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:44,963 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:44,993 | sensor   | DEBUG    | 005|-48|-27|)
2016-03-31 13:48:45,023 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,055 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,086 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,112 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:45,144 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,174 | sensor   | DEBUG    | 005|-50|-26|)
2016-03-31 13:48:45,207 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,237 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,269 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,301 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,325 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,358 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,388 | sensor   | DEBUG    | 004|-49|-26|)
2016-03-31 13:48:45,420 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,453 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,482 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,509 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:45,540 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,571 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,604 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,667 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,691 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,723 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,755 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,785 | sensor   | DEBUG    | 004|-49|-26|)
2016-03-31 13:48:45,816 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,848 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,878 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,905 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,937 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:45,967 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,000 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,029 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,062 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,088 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,118 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,151 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:46,180 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,213 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:46,243 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,272 | sensor   | DEBUG    | 005|-49|-27|)
2016-03-31 13:48:46,302 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,332 | sensor   | DEBUG    | 005|-48|-26|)
2016-03-31 13:48:46,365 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,395 | sensor   | DEBUG    | 005|-49|-26|)
2016-03-31 13:48:46,427 | sensor   | DEBUG    | 005|-48|-26|)
